,id,text_matches
15774,6379620,
15775,5290328,
15776,5760389,
15777,4586689,
15778,6139713,
15779,3575653,
15780,3493266,
15781,5305198,
15782,2106273,
15783,2821636,
15784,5708182,
15785,3599341,
15786,3995754,
15787,3564852,
15788,6418468,
15789,3641111,
15790,6169402,
15791,5179740,
15792,6135247,
15793,3869057,
15794,6223454,
15795,2732599,
15796,3956997,
15797,4927556,
15798,5533486,
15799,5913652,
15800,3178637,
15801,4478181,
15802,6317019,
15803,5259532,
15804,5416245,
15805,5194869,
15806,3873379,
15807,5427486,
15808,4552914,
15809,4474413,
15810,3524483,
15811,4450045,
15812,5774068,
15813,3670281,
15814,5861424,
15815,3299774,
15816,3302882,
15817,1521148,
15818,3985251,
15819,5846929,
15820,5674857,
15821,3737124,
15822,4132749,
15823,2409830,
15824,4026871,
15825,4367152,
15826,3909547,
15827,2212216,
15828,6092586,
15829,3808331,
15830,3338746,
15831,5222211,
15832,4395235,
15833,4928647,
15834,5556275,
15835,6107675,
15836,4412322,
15837,5887053,
15838,2693859,
15839,156640,
15840,3846364,
15841,4429348,
15842,5885809,
15843,2474581,
15844,5618042,
15845,3393909,
15846,6257622,
15847,4897939,
15848,5804383,
15849,3357248,
15850,5903830,
15851,3362776,
15852,5645834,
15853,5525274,
15854,5889191,
15855,1716938,
15856,4951372,
15857,4756138,
15858,2187218,
15859,4668194,
15860,4134555,
15861,3164641,
15862,4285405,
15863,5780390,
15864,5239043,
15865,3702441,
15866,4021267,
15867,5658648,
15868,2194010,
15869,3468118,
15870,1761801,
15871,6340416,
15872,3781913,
15873,5349876,
15874,3448689,
15875,5459289,
15876,4558152,
15877,5111460,
15878,3588979,
15879,6282050,
15880,4494852,
15881,3489612,
15882,4081774,
15883,5006616,
15884,4124063,
15885,5645695,
15886,2772231,
15887,4656995,
15888,4572934,
15889,3975625,study site
15890,6398774,
15891,4291134,
15892,4072166,
15893,5194005,
15894,3915449,
15895,6143185,
15896,3366072,
15897,6186318,
15898,5381916,
15899,4308840,
15900,4331161,
15901,2952600,
15902,6031661,
15903,4687106,
15904,5851751,
15905,4921005,
15906,2757019,
15907,6434582,
15908,4743898,
15909,5047698,
15910,1866682,
15911,2063198,
15912,5432045,
15913,4313941,
15914,3734278,
15915,5608677,
15916,5751150,
15917,5427066,
15918,5333384,
15919,4313099,
15920,5618521,
15921,5786034,
15922,3688376,
15923,3545202,fieldwork
15924,5041623,
15925,6081149,
15926,5940066,
15927,4082704,
15928,6011560,
15929,4392135,
15930,4352466,
15931,2588871,
15932,5872228,
15933,5325945,
15934,5177885,
15935,5346819,
15936,3009111,
15937,5206063,
15938,4349620,
15939,2659601,
15940,6417464,
15941,3265835,
15942,5908826,
15943,3652779,
15944,5124111,
15945,4217663,
15946,3437793,
15947,4237483,
15948,3806703,
15949,5928393,
15950,5595126,
15951,4078342,
15952,5787133,
15953,3106624,
15954,3349308,
15955,3935967,
15956,3542347,
15957,2609917,
15958,4405214,
15959,5888348,
15960,4778921,
15961,3955905,
15962,2631023,
15963,1976111,
15964,5978290,
15965,5858365,
15966,4126142,
15967,5949227,
15968,3467484,
15969,4787077,
15970,5697747,
15971,4933350,
15972,5044858,
15973,5613220,
15974,2257999,
15975,3884266,
15976,3315319,
15977,6093747,
15978,5098362,
15979,2235881,
15980,4820287,
15981,3447930,
15982,5382879,
15983,5051658,
15984,6275987,
15985,2970290,
15986,2839527,
15987,6238862,
15988,5459290,
15989,4758390,
15990,3318893,
15991,5830477,
15992,2135314,
15993,4215008,
15994,4345716,
15995,5118894,
15996,3490787,field work
15997,4814802,
15998,5256212,
15999,2988313,
16000,3888269,
16001,4915053,
16002,4467446,
16003,4411571,
16004,2820086,
16005,5834930,
16006,4441922,
16007,4392361,
16008,3279824,
16009,3404686,
16010,3374614,study site
16011,2591396,
16012,4410028,
16013,3171786,
16014,5838214,
16015,3695436,
16016,3909179,
16017,5775191,
16018,5941825,
16019,2958842,
16020,5621029,
16021,4912243,
16022,2890690,fieldwork
16023,4802309,
16024,5693998,
16025,3689920,
16026,3235970,
16027,6367489,
16028,4991383,
16029,5472575,
16030,3610160,
16031,3678783,
16032,2114625,
16033,5871822,
16034,2602214,
16035,6081755,
16036,6022559,
16037,4592176,
16038,4067293,
16039,2956338,
16040,5579456,
16041,4592250,
16042,4936504,
16043,2187819,
16044,3608590,
16045,5748789,
16046,6166298,
16047,3897072,
16048,5000286,
16049,1781147,
16050,6321556,
16051,3468841,
16052,4060357,
16053,6406016,
16054,5518854,
16055,3560606,
16056,3733924,
16057,4398568,
16058,4368683,
16059,5367845,
16060,5328983,
16061,3290638,
16062,4604877,
16063,5282937,
16064,5042856,
16065,4673380,
16066,1801076,
16067,6103184,
16068,2784216,
16069,5487598,
16070,4386571,
16071,6027450,
16072,6013530,
16073,5715218,
16074,3320118,
16075,4397101,
16076,2606390,
16077,4140450,
16078,2233873,
16079,3443100,
16080,6282826,
16081,4842512,
16082,4116295,
16083,4119711,
16084,5920411,
16085,2800336,
16086,3725001,
16087,3464685,
16088,3056449,
16089,5820630,
16090,3140666,
16091,5994588,
16092,5256046,
16093,6009288,
16094,3729531,
16095,5843206,
16096,4007197,
16097,4559316,
16098,4363483,
16099,2532692,
16100,6376890,
16101,3728969,
16102,4504229,
16103,3250601,
16104,5314402,
16105,4089301,
16106,2040200,
16107,2192954,
16108,4016099,
16109,4281388,
16110,5914575,
16111,4670542,
16112,3846773,
16113,3131390,
16114,1852121,
16115,4170564,
16116,5192701,
16117,5209601,
16118,1033685,
16119,5167939,
16120,4570786,
16121,4186614,
16122,6222788,
16123,1781698,
16124,5865184,
16125,4149630,
16126,4327046,
16127,5909427,
16128,3378840,
16129,3619456,
16130,2661088,
16131,5031427,
16132,5292362,
16133,5049285,
16134,5396457,
16135,4595419,
16136,6220830,
16137,3996571,
16138,4966791,
16139,5656092,
16140,3078934,
16141,5090392,
16142,2125092,
16143,2749858,
16144,2909081,
16145,5197202,
16146,5966071,
16147,2516508,
16148,4256729,
16149,5849852,
16150,5934653,
16151,4274454,
16152,5983997,
16153,2151640,
16154,5430127,
16155,4667617,
16156,1037137,
16157,3939938,
16158,5099690,
16159,2187377,
16160,3325082,
16161,3551383,
16162,4402060,
16163,5056578,
16164,5740894,
16165,6060763,
16166,2187677,
16167,6137955,
16168,5795563,
16169,2837571,
16170,5613231,
16171,4085262,
16172,5072232,
16173,4428074,
16174,2628135,
16175,5243482,
16176,5789072,
16177,5613507,
16178,4393296,
16179,5672204,
16180,5911119,
16181,5723970,
16182,3180825,
16183,5277251,
16184,3791389,
16185,6207700,
16186,3574039,
16187,3843146,
16188,3472634,
16189,5691048,
16190,6223534,
16191,6061798,
16192,6170606,
16193,1075921,
16194,4336676,
16195,5275685,
16196,6130122,
16197,1475077,
16198,4762189,
16199,5693837,
16200,2975001,
16201,5709016,
16202,3476391,
16203,5897008,
16204,4162645,
16205,3772873,
16206,3371903,field study
16207,3530853,
16208,2137244,
16209,3120529,
16210,5231488,
16211,3564530,
16212,5174937,
16213,3894838,
16214,6106981,
16215,3016993,
16216,3973212,
16217,6269600,
16218,5170135,
16219,5388993,
16220,4446746,
16221,5478511,
16222,4908774,
16223,5071085,
16224,5384512,study site
16225,5102704,
16226,5243045,
16227,1828081,
16228,5103403,
16229,5718542,
16230,5903825,
16231,5440427,
16232,4905421,
16233,5029997,
16234,4466244,
16235,3305128,
16236,5281533,
16237,5502927,
16238,5553054,study site
16239,6135429,
16240,4412622,
16241,2364994,
16242,5670899,
16243,2827527,
16244,4498936,
16245,4866706,
16246,5409939,
16247,5490389,
16248,5851674,
16249,5937733,
16250,3836737,
16251,3128323,
16252,4819576,
16253,3166163,
16254,5926174,
16255,3855787,
16256,5974930,
16257,5806633,
16258,3637642,
16259,3575493,
16260,6389205,
16261,4359802,
16262,6274081,
16263,2724646,
16264,4037171,
16265,6417553,
16266,3908487,
16267,6076933,
16268,5968094,
16269,6029492,
16270,4898241,
16271,2646048,
16272,3504695,
16273,5659783,
16274,4489944,
16275,3634629,
16276,3963351,
16277,5538205,
16278,4891828,
16279,4368702,
16280,5364862,
16281,1185547,
16282,3728607,
16283,5823432,
16284,5573389,
16285,5946240,
16286,4779489,
16287,3476443,
16288,6376646,
16289,2857892,
16290,4815214,
16291,4985561,
16292,5984293,
16293,3841527,
16294,154435,
16295,2866304,
16296,5696752,
16297,4388673,
16298,5424197,
16299,4541910,
16300,5638870,
16301,4639333,
16302,4632746,
16303,5257604,
16304,6275994,
16305,5255452,
16306,5936846,
16307,5211463,
16308,4490410,
16309,4853518,
16310,156633,
16311,3586138,
16312,3238227,
16313,3430083,
16314,6143402,
16315,2831506,
16316,2077132,
16317,4410773,
16318,5027776,
16319,3647511,
16320,5902113,
16321,5517531,
16322,4814217,
16323,4691152,
16324,4712805,
16325,5767378,
16326,4377151,
16327,3797686,
16328,5846240,
16329,4438815,
16330,4962571,
16331,5694524,
16332,3667828,
16333,4516821,
16334,6346388,
16335,6195739,
16336,5349247,
16337,2877902,
16338,4006447,
16339,4106689,
16340,4939661,
16341,6111247,
16342,4872462,
16343,4501847,
16344,5845117,
16345,3287605,
16346,5854596,
16347,5188453,
16348,5629702,
16349,2711124,
16350,3934198,
16351,3957072,
16352,4471841,
16353,3072950,
16354,6074510,
16355,6300956,
16356,5688154,
16357,2763749,
16358,5585116,
16359,5056412,
16360,2063771,
16361,5416283,
16362,3289840,
16363,3493761,
16364,5782855,study site
16365,3164401,
16366,5665253,
16367,2174075,
16368,2852072,
16369,4177903,
16370,3830163,
16371,4661677,
16372,4621697,
16373,5982193,
16374,2110718,
16375,6404185,
16376,2235859,
16377,4342829,
16378,6310491,
16379,6191245,study site
16380,4024117,
16381,6224196,
16382,4498514,
16383,2699205,
16384,3529516,
16385,2813760,
16386,4214345,
16387,5082442,
16388,4929935,
16389,2213146,
16390,5974524,
16391,5109283,
16392,2410144,
16393,5031967,
16394,3178796,
16395,5577045,
16396,5511190,
16397,4685076,
16398,4699455,
16399,4488404,
16400,4215748,
16401,3950440,
16402,5976049,
16403,5707117,
16404,3866347,
16405,5990946,
16406,5641993,
16407,5442096,
16408,6314645,
16409,2837658,
16410,4566058,
16411,1403811,
16412,6195980,
16413,6282308,
16414,4932532,
16415,3762813,
16416,4856635,
16417,5319013,
16418,6005915,
16419,6205144,
16420,3975844,study site
16421,6008308,
16422,3485542,
16423,4251374,
16424,3737157,
16425,3867856,
16426,4493010,
16427,4311497,
16428,4061942,
16429,4691960,
16430,4894296,
16431,4666628,
16432,3678015,
16433,3218285,
16434,4130591,
16435,5653712,
16436,4463929,
16437,3970630,
16438,5248790,
16439,3533156,
16440,3634965,
16441,5091859,
16442,4835998,
16443,5185808,
16444,3339816,
16445,5041205,
16446,3945569,
16447,3969637,
16448,3894484,
16449,2229414,
16450,3385844,
16451,5177958,
16452,3509635,
16453,5324896,
16454,5562085,
16455,4199127,
16456,5674567,
16457,5616408,
16458,4408067,
16459,3145785,
16460,4237362,
16461,2409743,
16462,2712477,
16463,4229286,
16464,4607082,
16465,5601206,
16466,5561786,
16467,546414,
16468,4282302,
16469,5884376,
16470,5364953,
16471,1064101,
16472,1037048,
16473,2987369,
16474,3975847,
16475,5612765,
16476,5355569,
16477,546206,
16478,6351130,
16479,3024245,
16480,6393423,
16481,4933919,
16482,2735533,fieldwork
16483,6374431,
16484,6397961,
16485,4306522,
16486,5503886,
16487,5743805,
16488,4866765,study site
16489,4476662,
16490,5437045,
16491,5268888,
16492,3791873,
16493,5947387,
16494,4454569,
16495,1481644,
16496,5361557,
16497,3741562,
16498,2131121,
16499,4066822,
16500,4062311,
16501,5362719,
16502,5781853,
16503,5407138,
16504,5842303,
16505,6052462,
16506,5484802,
16507,3041740,
16508,5156076,
16509,4843741,
16510,5929320,
16511,5622676,
16512,4120489,
16513,5908304,
16514,5455367,
16515,2063683,
16516,4902391,
16517,5200644,
16518,2228914,
16519,5731056,
16520,4336681,
16521,5208448,
16522,3996160,
16523,2114869,
16524,5530450,
16525,5247629,
16526,2595882,
16527,3106512,
16528,4599050,
16529,2132988,
16530,4104562,
16531,3859109,
16532,4061431,
16533,3309014,
16534,3166306,
16535,4829867,
16536,2589751,
16537,3585299,
16538,4073471,
16539,3570525,study site
16540,5259578,
16541,2516363,
16542,5487877,
16543,3851693,
16544,5937588,study site
16545,4600875,
16546,4744063,
16547,5141733,
16548,5600180,
16549,3625915,
16550,2861064,
16551,6306590,
16552,6400893,
16553,5175319,
16554,5271659,
16555,4858049,
16556,6180699,
16557,5600780,
16558,4083210,
16559,2475464,
16560,4764902,
16561,3216664,
16562,4935465,
16563,5127530,
16564,3879169,
16565,6362734,
16566,3936970,
16567,2844697,
16568,5964643,
16569,3243524,
16570,4343055,
16571,4961925,
16572,5582658,
16573,5169315,
16574,3446688,
16575,2911530,
16576,2821373,
16577,4240720,
16578,4782077,
16579,4015439,
16580,5150459,
16581,5143250,
16582,5972170,
16583,5678901,
16584,5257883,
16585,6404210,
16586,3903539,
16587,6326490,
16588,5492162,
16589,6220493,
16590,3744206,
16591,2542362,
16592,5537415,
16593,1972531,
16594,4599275,
16595,3502229,
16596,2359977,
16597,5596578,
16598,3778895,
16599,3760636,
16600,5641685,
16601,4296868,
16602,5050811,
16603,3373301,
16604,1403801,
16605,1635312,
16606,5568585,
16607,4361141,field work
16608,4483662,
16609,2917402,
16610,4643936,
16611,3506562,
16612,5176063,
16613,5288969,
16614,3907742,
16615,3375152,
16616,5372110,
16617,4301197,
16618,6280949,
16619,3359203,
16620,5884802,
16621,4844099,
16622,4433668,
16623,3552605,
16624,3893192,
16625,2192217,
16626,5922547,
16627,5593666,
16628,1977482,
16629,5213679,
16630,5162130,
16631,2480421,
16632,6406767,
16633,2547765,
16634,6124094,
16635,6316648,
16636,4312767,
16637,3411630,
16638,3385876,
16639,4258356,
16640,3431058,
16641,5784017,
16642,4674896,
16643,4742014,
16644,3331284,
16645,5822589,
16646,4646118,
16647,5294028,
16648,5103504,
16649,5284546,
16650,3254972,
16651,6151351,
16652,3316176,
16653,5927905,
16654,4899082,
16655,5282536,
16656,6371853,
16657,4439073,
16658,5535556,
16659,4845367,
16660,5848055,
16661,4889849,
16662,4124068,
16663,2292216,
16664,5628458,
16665,2112429,
16666,4175175,
16667,5308937,
16668,5335431,
16669,4830447,
16670,4819739,
16671,3029333,
16672,4844753,
16673,5874493,
16674,2195466,
16675,5921695,
16676,4232676,
16677,4507655,
16678,6099509,
16679,4476698,
16680,3658432,
16681,5656894,
16682,3663191,
16683,4118063,
16684,2562126,
16685,2577345,
16686,4926637,
16687,5724337,
16688,4361684,
16689,6436149,study site
16690,3710115,
16691,1568234,
16692,2753773,
16693,4917991,
16694,5176809,
16695,6228548,study site
16696,5667788,
16697,5353743,
16698,5115318,
16699,2891604,
16700,4797797,
16701,5283349,
16702,4124220,
16703,4504689,
16704,2243002,
16705,5457421,
16706,2871176,
16707,6247605,
16708,4879803,
16709,5690738,
16710,5498570,
16711,4081019,
16712,5512535,
16713,6127266,
16714,1033812,
16715,4959149,
16716,5113935,
16717,3151612,
16718,3684590,
16719,4105784,
16720,5191530,
16721,1569067,
16722,3903008,
16723,5673995,
16724,5724333,
16725,5129129,
16726,5522948,
16727,1291375,
16728,5802258,
16729,5178281,
16730,5145867,
16731,6375588,
16732,5041534,
16733,4561977,
16734,4667094,
16735,5745716,
16736,3288492,
16737,4772284,
16738,5229355,
16739,5203285,
16740,3942609,
16741,6387419,
16742,4365016,
16743,2120892,
16744,4726960,
16745,6155443,
16746,2130985,
16747,6354336,
16748,4476594,
16749,4063973,
16750,2570916,
16751,2595601,
16752,5344511,
16753,3343423,
16754,5017417,
16755,3528436,
16756,6399118,
16757,3751695,
16758,1716871,
16759,5700440,
16760,4901945,
16761,4497482,
16762,6306292,
16763,4410346,
16764,4527161,
16765,3086149,
16766,4456154,
16767,4796130,
16768,5511907,
16769,4339693,
16770,5877300,
16771,4328942,
16772,2249609,
16773,4105282,
16774,4126570,
16775,3019199,
16776,2070943,
16777,3449365,
16778,5034856,
16779,4276901,
16780,4877598,
16781,4459432,
16782,5859599,
16783,5426628,
16784,6393097,
16785,3320621,
16786,3827418,
16787,5212020,
16788,5282640,
16789,6203919,
16790,5006495,
16791,6182600,
16792,5766650,
16793,4747071,
16794,4703476,
16795,5332420,
16796,4499950,
16797,4966454,
16798,6308018,
16799,4427126,
16800,4022354,
16801,2577634,study site
16802,4652458,
16803,2124612,
16804,5231202,
16805,5413070,
16806,4978751,
16807,4352911,
16808,5251086,
16809,4191995,
16810,3235548,
16811,1065036,
16812,4850179,
16813,4174122,
16814,6207995,
16815,6398793,field work
16816,4916414,
16817,5584771,
16818,5785042,
16819,5011526,
16820,6162416,
16821,3731659,
16822,4086813,
16823,3141514,
16824,3904868,
16825,1885447,
16826,4331949,
16827,5136750,
16828,3910309,
16829,4786541,
16830,5783116,
16831,5037369,
16832,4019200,
16833,6018522,study site
16834,5269293,
16835,5275387,
16836,3980495,
16837,6396022,
16838,4328300,
16839,4991688,
16840,6218552,
16841,3657697,
16842,4899352,
16843,4526512,
16844,2664370,field study
16845,6419122,
16846,2190567,
16847,2224491,
16848,3618901,
16849,4853882,
16850,2848648,
16851,4534858,
16852,3425750,
16853,6338540,
16854,6392478,
16855,4977668,
16856,3659547,
16857,5460585,
16858,3341763,
16859,4613213,
16860,6004192,
16861,6148048,
16862,5542039,
16863,4472801,
16864,5358939,
16865,4263575,
16866,5820576,
16867,2831020,
16868,6222392,
16869,3351996,
16870,2660371,
16871,4034284,
16872,5765797,
16873,1033958,
16874,3790398,
16875,3693648,
16876,5359943,
16877,1036746,
16878,4776885,
16879,5572355,
16880,4820367,
16881,4846989,
16882,3805610,
16883,3904951,study site
16884,5128189,
16885,4189475,
16886,4481101,
16887,3746461,
16888,4950789,
16889,5754950,
16890,2755869,
16891,2808238,
16892,5752221,
16893,4379052,
16894,4829659,
16895,4881654,
16896,4665313,
16897,3692453,
16898,5846570,
16899,3097714,
16900,6039849,
16901,6163240,field study
16902,3346141,
16903,2073914,
16904,5798527,
16905,3540833,
16906,2362766,
16907,2693836,
16908,5272700,
16909,2527324,
16910,2968129,
16911,3642963,
16912,5658774,
16913,6397893,
16914,4413609,
16915,4206039,
16916,4454542,
16917,4191147,
16918,4940111,
16919,5466927,
16920,2606191,
16921,3306297,
16922,5222377,
16923,2186961,
16924,6002335,
16925,2875645,
16926,4389337,
16927,4381112,
16928,4846081,
16929,4623442,
16930,3054078,
16931,4367115,
16932,5536564,
16933,545066,
16934,5258876,
16935,3656207,
16936,6144587,
16937,5681727,
16938,5206862,
16939,5197528,
16940,3235681,
16941,5262029,
16942,5423318,
16943,2768235,
16944,270706,
16945,3395605,
16946,6304488,
16947,5593998,
16948,5258376,
16949,3695237,
16950,5307688,
16951,5162789,
16952,3955942,
16953,3691485,
16954,4590802,
16955,4390869,
16956,5096770,
16957,5665087,
16958,4462042,
16959,4094331,
16960,3731079,
16961,4205283,
16962,6149856,
16963,4675924,
16964,3099542,
16965,3828012,
16966,5734281,
16967,3118356,
16968,3712378,
16969,4855017,
16970,5015940,
16971,3602201,
16972,2481457,
16973,5881835,
16974,5668490,
16975,4387996,
16976,5571587,fieldwork
16977,3830771,
16978,4374529,
16979,4892266,
16980,3443814,
16981,4522664,
16982,4611006,
16983,5193673,
16984,6167293,
16985,6135046,
16986,3934005,
16987,3017966,
16988,5567236,
16989,2946371,
16990,5476465,
16991,5903034,
16992,4055789,
16993,2940029,
16994,4170980,
16995,4730124,
16996,4702332,
16997,4150775,
16998,4922551,
16999,5683066,
17000,3424822,
17001,4997955,
17002,4991753,
17003,139373,
17004,6084911,
17005,5152050,
17006,5375849,
17007,4021613,
17008,3514690,
17009,3591258,
17010,4653406,
17011,4123892,
17012,4104084,
17013,3223213,
17014,5619528,
17015,2714493,
17016,5935838,
17017,6351545,
17018,4136400,
17019,4905877,
17020,6254004,
17021,3409890,
17022,2761867,
17023,2820534,
17024,2891831,
17025,6368374,
17026,3755917,
17027,4036036,
17028,5317928,
17029,4746888,
17030,4982290,
17031,3733159,
17032,6078475,
17033,6189327,
17034,4885084,
17035,4002032,
17036,5729975,
17037,5591465,
17038,2629844,
17039,5251572,
17040,4119304,
17041,4085604,
17042,3041208,
17043,3171209,
17044,3776246,
17045,4624657,
17046,3012719,
17047,5887448,
17048,3273166,
17049,4290032,
17050,5364857,
17051,5426249,
17052,4026815,
17053,4950250,
17054,5916477,
17055,6091931,
17056,5139862,
17057,5210224,study site
17058,4044035,
17059,6275796,
17060,3100290,
17061,6109240,
17062,6275248,
17063,1431569,
17064,4496143,
17065,5498588,
17066,4125013,
17067,130993,
17068,5466737,
17069,3981939,
17070,5400066,
17071,2672929,
17072,4126408,
17073,5523773,
17074,4079592,study site
17075,4079592,field work
17076,4007011,
17077,2584063,
17078,3747769,
17079,3511902,
17080,3660709,
17081,2241897,
17082,4448735,
17083,4537272,
17084,5652030,
17085,2118944,
17086,4164032,
17087,3356257,
17088,2138505,
17089,2749934,
17090,4283855,
17091,6186346,
17092,2737537,
17093,4299562,
17094,5695012,
17095,1036486,
17096,6180025,
17097,3300879,
17098,6372972,
17099,5506070,
17100,2132253,
17101,1872032,
17102,4916462,
17103,3786890,
17104,4674113,
17105,4765230,
17106,3587755,
17107,4865701,
17108,6165770,
17109,3816295,
17110,2610028,
17111,4337602,
17112,5168497,
17113,4851114,
17114,6039689,
17115,3444456,
17116,5034370,
17117,6174306,
17118,6025926,
17119,4882044,
17120,4710955,
17121,2734800,
17122,3334186,
17123,6212919,
17124,5395942,study site
17125,6054996,
17126,5504885,
17127,5815676,
17128,5954430,
17129,3591404,
17130,5559924,
17131,3306425,
17132,3477568,
17133,5379962,
17134,4328592,
17135,1784635,
17136,2737034,
17137,3749364,
17138,6272500,
17139,3499353,
17140,4423138,
17141,2114656,
17142,5688070,
17143,3903443,
17144,5717107,
17145,4902566,
17146,4502830,
17147,5693550,
17148,3525740,
17149,5799177,
17150,4591429,
17151,4053799,
17152,5841633,
17153,4842363,
17154,2628393,
17155,2663725,
17156,2009111,
17157,2856387,
17158,2025183,
17159,1866459,
17160,2109027,
17161,4301866,
17162,3039964,
17163,3698656,
17164,4307764,
17165,3009711,
17166,3298253,
17167,3879304,
17168,6346602,
17169,4617490,
17170,5037965,
17171,4430940,
17172,4872101,
17173,3170336,
17174,4603382,
17175,4645974,
17176,4721440,
17177,3015177,
17178,3024840,
17179,4153882,
17180,3681859,
17181,4527764,
17182,3429592,
17183,3614682,
17184,6302998,
17185,1569016,
17186,4338131,study site
17187,4833366,
17188,6015402,
17189,5265165,
17190,4748063,
17191,6097343,
17192,3015457,
17193,3944951,
17194,5836002,
17195,3849240,
17196,4020226,
17197,6283419,
17198,5275944,
17199,5801834,
17200,4011043,
17201,3548705,
17202,3133876,
17203,4506536,
17204,4479820,
17205,5151472,
17206,5547960,
17207,5579457,
17208,2901070,
17209,5537425,
17210,5258436,
17211,5645399,study site
17212,4406756,field work
17213,2172758,
17214,5466660,
17215,5367452,
17216,5952041,
17217,2018702,
17218,4628168,
17219,2246210,
17220,2603946,
17221,4413363,
17222,4728459,
17223,2679708,
17224,3930030,
17225,3608301,
17226,2817388,
17227,2478738,
17228,3795656,
17229,3241719,
17230,4991730,
17231,4785292,
17232,4937152,
17233,6118728,
17234,3892364,
17235,3129027,
17236,4918735,
17237,4757822,
17238,5323618,
17239,6416147,
17240,5332819,
17241,4833334,
17242,4456696,
17243,2443545,
17244,5430575,
17245,4079645,
17246,6023465,
17247,6182535,
17248,4273688,
17249,3785035,
17250,4231599,
17251,5477414,
17252,3629926,
17253,6152115,
17254,3764899,
17255,3511274,
17256,2604663,
17257,4838721,
17258,4206991,
17259,3983315,
17260,5823466,
17261,5562193,
17262,3322830,
17263,5356650,
17264,5775343,
17265,3491072,
17266,4387364,
17267,3643936,
17268,4272487,
17269,5913422,
17270,5617523,
17271,4465930,
17272,2890877,
17273,3357585,
17274,4965086,
17275,4549900,
17276,6221208,
17277,5183878,
17278,6395883,
17279,5322453,
17280,5425353,
17281,4756543,
17282,5482838,
17283,3237660,
17284,3163590,
17285,3203477,
17286,4781918,
17287,5716518,
17288,5667933,
17289,5728515,
17290,2112522,
17291,6153329,
17292,6001446,
17293,5713318,
17294,5708525,
17295,3297847,
17296,2887637,
17297,5545465,
17298,4657886,
17299,5297572,
17300,5972229,
17301,4618405,
17302,5650348,
17303,5959665,
17304,4489268,
17305,4298687,
17306,2174805,
17307,4142720,
17308,6276451,
17309,6215755,
17310,5598306,
17311,3502337,
17312,5440004,
17313,2941044,
17314,4218810,
17315,5279134,
17316,3606165,
17317,5871496,
17318,4163403,
17319,6205896,
17320,4753917,
17321,3965100,
17322,3418184,
17323,2526989,
17324,2111053,
17325,3152364,
17326,3658261,
17327,4937326,
17328,6384310,
17329,3745410,
17330,5358381,
17331,5574601,
17332,3197702,
17333,4732649,
17334,4697340,
17335,3507713,
17336,3670237,
17337,4255386,
17338,3311641,
17339,4651312,
17340,5327637,
17341,2063719,
17342,4103880,
17343,6411737,
17344,5600270,
17345,4866761,
17346,4805573,
17347,4956159,
17348,4093225,
17349,3066850,
17350,6255670,
17351,4098956,
17352,1421411,
17353,2800219,
17354,4197903,
17355,5341884,
17356,5230404,
17357,4134643,
17358,5815030,
17359,6282014,
17360,4144876,
17361,4104107,
17362,5540670,
17363,4846060,
17364,3932134,
17365,5851537,
17366,3061263,
17367,5066466,
17368,5738413,
17369,5452642,
17370,5040263,
17371,3206500,
17372,3154490,
17373,3274250,
17374,3006865,
17375,4632433,
17376,4053273,
17377,3285593,
17378,4217076,
17379,4611516,
17380,3985568,
17381,4121098,
17382,5853013,
17383,5981337,
17384,4115428,
17385,5788505,
17386,5643283,
17387,5772120,
17388,3176313,
17389,5962792,
17390,528868,
17391,3764103,
17392,5277210,
17393,4131606,
17394,4978204,
17395,4531696,
17396,4249494,
17397,5875651,study site
17398,5875651,field work
17399,5875651,fieldwork
17400,2595273,
17401,5174964,
17402,2394483,
17403,2363804,
17404,6131242,
17405,5440966,
17406,6128443,
17407,5935346,
17408,5144606,
17409,6335686,
17410,6408147,
17411,5051118,
17412,5791300,
17413,2526364,
17414,3971761,
17415,5950283,
17416,5256713,
17417,5549706,
17418,6237004,
17419,4654865,
17420,4863301,
17421,4127190,fieldwork
17422,3168504,
17423,2010378,
17424,6428010,
17425,6399112,
17426,2724430,
17427,5247380,
17428,6406791,
17429,6124232,
17430,5667183,
17431,5845531,
17432,5640228,
17433,3723670,study site
17434,2910857,
17435,5309886,
17436,4302365,
17437,4574902,
17438,5126207,
17439,5800059,
17440,3604075,
17441,6272069,
17442,6214985,
17443,6060704,
17444,3344690,
17445,5357378,
17446,4347581,
17447,4561096,
17448,5963593,
17449,2138935,
17450,3260617,
17451,2792157,
17452,3430414,
17453,5947153,
17454,3253405,
17455,4633636,
17456,5367579,
17457,5633292,
17458,4971977,
17459,6192886,
17460,5494294,
17461,4056260,
17462,3563638,
17463,2681444,
17464,4032027,
17465,6248308,
17466,5250920,
17467,6393462,
17468,3333012,
17469,3720730,
17470,3321032,
17471,6165294,
17472,3953507,
17473,2960589,
17474,4336715,
17475,5449144,
17476,3672062,
17477,5429832,
17478,526254,
17479,4546813,
17480,3009030,
17481,4420277,
17482,5149973,
17483,6148598,
17484,5025570,
17485,1044741,
17486,4783037,study site
17487,5450252,
17488,3642117,
17489,5671705,
17490,6399929,
17491,4008011,
17492,5573740,
17493,5599917,
17494,6194565,
17495,3472795,
17496,5533426,
17497,4378345,
17498,5272232,
17499,6036792,
17500,4182359,
17501,5196884,
17502,3818065,
17503,3288094,
17504,6062489,
17505,4975873,
17506,4680927,
17507,3950733,
17508,2859224,
17509,6292607,
17510,6245870,
17511,3765390,
