,id,any_matches,id_types
63346,5066466,False,pmid
63347,5066466,False,pmc
63348,5066466,False,publisher-id
63349,5066466,False,doi
63350,5738413,False,pmid
63351,5738413,False,pmc
63352,5738413,False,publisher-id
63353,5738413,False,doi
63354,5452642,False,pmid
63355,5452642,False,pmc
63356,5452642,False,doi
63357,5452642,False,publisher-id
63358,5040263,False,pmid
63359,5040263,False,pmc
63360,5040263,False,doi
63361,5040263,False,publisher-id
63362,3206500,False,pmid
63363,3206500,False,pmc
63364,3206500,False,doi
63365,3154490,False,pmid
63366,3154490,False,pmc
63367,3154490,False,doi
63368,3274250,False,pmid
63369,3274250,False,pmc
63370,3274250,False,doi
63371,3274250,False,publisher-id
63372,3006865,False,pmid
63373,3006865,False,pmc
63374,3006865,False,publisher-id
63375,3006865,False,doi
63376,3006865,False,coden
63377,3006865,False,pii
63378,4632433,False,pmid
63379,4632433,False,pmc
63380,4632433,False,doi
63381,4632433,False,publisher-id
63382,4053273,False,pmid
63383,4053273,False,pmc
63384,4053273,False,doi
63385,3285593,False,pmid
63386,3285593,False,pmc
63387,3285593,False,publisher-id
63388,3285593,False,doi
63389,4217076,False,pmid
63390,4217076,False,pmc
63391,4217076,False,pii
63392,4217076,False,doi
63393,4611516,False,pmid
63394,4611516,False,pmc
63395,4611516,False,pii
63396,4611516,False,doi
63397,3985568,False,pmid
63398,3985568,False,pmc
63399,3985568,False,doi
63400,3985568,False,manuscript
63401,4121098,False,pmid
63402,4121098,False,pmc
63403,4121098,False,doi
63404,5853013,False,pmid
63405,5853013,False,pmc
63406,5853013,False,doi
63407,5981337,False,pmc
63408,5981337,False,pmc-scan
63409,4115428,False,pmid
63410,4115428,False,pmc
63411,4115428,False,doi
63412,5788505,False,pmid
63413,5788505,False,pmc
63414,5788505,False,publisher-id
63415,5788505,False,doi
63416,5643283,False,pmid
63417,5643283,False,pmc
63418,5643283,False,other
63419,5643283,False,doi
63420,5772120,False,pmid
63421,5772120,False,pmc
63422,5772120,False,publisher-id
63423,5772120,False,doi
63424,3176313,False,pmid
63425,3176313,False,pmc
63426,3176313,False,publisher-id
63427,3176313,False,doi
63428,5962792,False,pmid
63429,5962792,False,pmc
63430,5962792,False,doi
63431,528868,False,pmid
63432,528868,False,pmc
63433,3764103,False,pmid
63434,3764103,False,pmc
63435,3764103,False,publisher-id
63436,3764103,False,doi
63437,5277210,False,pmc
63438,5277210,False,pmc-scan
63439,4131606,False,pmc
63440,4131606,False,publisher-id
63441,4131606,False,doi
63442,4978204,False,pmid
63443,4978204,False,pmc
63444,4978204,False,doi
63445,4978204,False,publisher-id
63446,4531696,False,pmid
63447,4531696,False,pmc
63448,4531696,False,doi
63449,4531696,False,publisher-id
63450,4249494,False,pmid
63451,4249494,False,pmc
63452,4249494,False,doi
63453,5875651,True,pmid
63454,5875651,True,pmc
63455,5875651,True,publisher-id
63456,5875651,True,doi
63457,2595273,False,pmid
63458,2595273,False,pmc
63459,5174964,False,pmc
63460,5174964,False,pmc-scan
63461,2394483,False,pmid
63462,2394483,False,pmc
63463,2394483,False,pii
63464,2394483,False,doi
63465,2363804,False,pmid
63466,2363804,False,pmc
63467,2363804,False,pii
63468,2363804,False,doi
63469,6131242,False,pmid
63470,6131242,False,pmc
63471,6131242,False,publisher-id
63472,6131242,False,doi
63473,5440966,False,pmid
63474,5440966,False,pmc
63475,5440966,False,publisher-id
63476,5440966,False,doi
63477,6128443,False,pmid
63478,6128443,False,pmc
63479,6128443,False,publisher-id
63480,6128443,False,doi
63481,5935346,False,pmid
63482,5935346,False,pmc
63483,5935346,False,pmc-scan
63484,5144606,False,pmid
63485,5144606,False,pmc
63486,5144606,False,pmc-scan
63487,6335686,False,pmid
63488,6335686,False,pmc
63489,6335686,False,doi
63490,6408147,False,pmid
63491,6408147,False,pmc
63492,6408147,False,doi
63493,6408147,False,manuscript
63494,5051118,False,pmid
63495,5051118,False,pmc
63496,5051118,False,doi
63497,5791300,False,pmid
63498,5791300,False,pmc
63499,5791300,False,pmc-scan
63500,2526364,False,pmid
63501,2526364,False,pmc
63502,3971761,False,pmid
63503,3971761,False,pmc
63504,3971761,False,doi
63505,5950283,False,pmid
63506,5950283,False,pmc
63507,5950283,False,pmc-scan
63508,5256713,False,pmc
63509,5256713,False,pmc-scan
63510,5549706,False,pmid
63511,5549706,False,pmc
63512,5549706,False,doi
63513,5549706,False,publisher-id
63514,6237004,False,pmid
63515,6237004,False,pmc
63516,6237004,False,publisher-id
63517,6237004,False,doi
63518,4654865,False,pmid
63519,4654865,False,pmc
63520,4654865,False,publisher-id
63521,4654865,False,doi
63522,4863301,False,pmid
63523,4863301,False,pmc
63524,4863301,False,doi
63525,4863301,False,publisher-id
63526,4127190,True,pmid
63527,4127190,True,pmc
63528,4127190,True,publisher-id
63529,4127190,True,doi
63530,3168504,False,pmid
63531,3168504,False,pmc
63532,3168504,False,publisher-id
63533,3168504,False,doi
63534,2010378,False,pmid
63535,2010378,False,pmc
63536,6428010,False,pmid
63537,6428010,False,pmc
63538,6428010,False,doi
63539,6399112,False,pmid
63540,6399112,False,pmc
63541,6399112,False,doi
63542,2724430,False,pmid
63543,2724430,False,pmc
63544,2724430,False,publisher-id
63545,2724430,False,doi
63546,5247380,False,pmid
63547,5247380,False,pmc
63548,5247380,False,publisher-id
63549,5247380,False,doi
63550,6406791,False,pmid
63551,6406791,False,pmc
63552,6406791,False,doi
63553,6406791,False,publisher-id
63554,6124232,False,pmid
63555,6124232,False,pmc
63556,6124232,False,publisher-id
63557,6124232,False,doi
63558,5667183,False,pmid
63559,5667183,False,pmc
63560,5667183,False,pii
63561,5667183,False,doi
63562,5845531,False,pmid
63563,5845531,False,pmc
63564,5845531,False,doi
63565,5640228,False,pmid
63566,5640228,False,pmc
63567,5640228,False,doi
63568,5640228,False,publisher-id
63569,3723670,True,pmid
63570,3723670,True,pmc
63571,3723670,True,publisher-id
63572,3723670,True,doi
63573,2910857,False,pmid
63574,2910857,False,pmc
63575,2910857,False,doi
63576,2910857,False,publisher-id
63577,5309886,False,pmid
63578,5309886,False,pmc
63579,5309886,False,pii
63580,5309886,False,doi
63581,4302365,False,pmid
63582,4302365,False,pmc
63583,4302365,False,doi
63584,4574902,False,pmid
63585,4574902,False,pmc
63586,4574902,False,doi
63587,4574902,False,publisher-id
63588,5126207,False,pmid
63589,5126207,False,pmc
63590,5126207,False,publisher-id
63591,5126207,False,doi
63592,5800059,False,pmid
63593,5800059,False,pmc
63594,5800059,False,doi
63595,5800059,False,publisher-id
63596,3604075,False,pmid
63597,3604075,False,pmc
63598,3604075,False,doi
63599,3604075,False,manuscript
63600,6272069,False,pmid
63601,6272069,False,pmc
63602,6272069,False,doi
63603,6214985,False,pmid
63604,6214985,False,pmc
63605,6214985,False,publisher-id
63606,6214985,False,doi
63607,6060704,False,pmid
63608,6060704,False,pmc
63609,6060704,False,doi
63610,6060704,False,publisher-id
63611,3344690,False,pmid
63612,3344690,False,pmc
63613,3344690,False,publisher-id
63614,3344690,False,doi
63615,5357378,False,pmc
63616,5357378,False,pmc-scan
63617,4347581,False,pmid
63618,4347581,False,pmc
63619,4347581,False,doi
63620,4561096,False,pmid
63621,4561096,False,pmc
63622,4561096,False,doi
63623,5963593,False,pmid
63624,5963593,False,pmc
63625,5963593,False,publisher-id
63626,5963593,False,doi
63627,2138935,False,pmid
63628,2138935,False,pmc
63629,3260617,False,pmid
63630,3260617,False,pmc
63631,3260617,False,doi
63632,3260617,False,publisher-id
63633,2792157,False,pmid
63634,2792157,False,pmc
63635,2792157,False,publisher-id
63636,2792157,False,doi
63637,3430414,False,pmid
63638,3430414,False,pmc
63639,3430414,False,doi
63640,3430414,False,publisher-id
63641,5947153,False,pmid
63642,5947153,False,pmc
63643,5947153,False,doi
63644,5947153,False,publisher-id
63645,3253405,False,pmid
63646,3253405,False,pmc
63647,3253405,False,doi
63648,4633636,False,pmid
63649,4633636,False,pmc
63650,4633636,False,pii
63651,4633636,False,doi
63652,5367579,False,pmid
63653,5367579,False,pmc
63654,5367579,False,doi
63655,5367579,False,publisher-id
63656,5633292,False,pmid
63657,5633292,False,pmc
63658,5633292,False,doi
63659,5633292,False,publisher-id
63660,4971977,False,pmid
63661,4971977,False,pmc
63662,4971977,False,publisher-id
63663,4971977,False,doi
63664,6192886,False,pmid
63665,6192886,False,pmc
63666,6192886,False,doi
63667,5494294,False,pmid
63668,5494294,False,pmc
63669,5494294,False,doi
63670,5494294,False,publisher-id
63671,4056260,False,pmid
63672,4056260,False,pmc
63673,4056260,False,publisher-id
63674,4056260,False,doi
63675,3563638,False,pmid
63676,3563638,False,pmc
63677,3563638,False,publisher-id
63678,3563638,False,doi
63679,2681444,False,pmid
63680,2681444,False,pmc
63681,2681444,False,publisher-id
63682,2681444,False,doi
63683,4032027,False,pmid
63684,4032027,False,pmc
63685,4032027,False,publisher-id
63686,4032027,False,doi
63687,6248308,False,pmid
63688,6248308,False,pmc
63689,6248308,False,doi
63690,6248308,False,publisher-id
63691,5250920,False,pmc
63692,5250920,False,pmc-scan
63693,6393462,False,pmid
63694,6393462,False,pmc
63695,6393462,False,publisher-id
63696,6393462,False,doi
63697,3333012,False,pmc
63698,3333012,False,publisher-id
63699,3333012,False,doi
63700,3720730,False,pmid
63701,3720730,False,pmc
63702,3720730,False,doi
63703,3720730,False,manuscript
63704,3321032,False,pmid
63705,3321032,False,pmc
63706,3321032,False,publisher-id
63707,3321032,False,doi
63708,6165294,False,pmid
63709,6165294,False,pmc
63710,6165294,False,doi
63711,6165294,False,publisher-id
63712,3953507,False,pmid
63713,3953507,False,pmc
63714,3953507,False,doi
63715,2960589,False,pmid
63716,2960589,False,pmc
63717,2960589,False,publisher-id
63718,2960589,False,doi
63719,2960589,False,coden
63720,2960589,False,pii
63721,4336715,False,pmid
63722,4336715,False,pmc
63723,4336715,False,publisher-id
63724,4336715,False,doi
63725,5449144,False,pmid
63726,5449144,False,pmc
63727,5449144,False,publisher-id
63728,5449144,False,doi
63729,3672062,False,pmid
63730,3672062,False,pmc
63731,3672062,False,publisher-id
63732,3672062,False,doi
63733,5429832,False,pmid
63734,5429832,False,pmc
63735,5429832,False,publisher-id
63736,5429832,False,doi
63737,526254,False,pmid
63738,526254,False,pmc
63739,526254,False,publisher-id
63740,526254,False,doi
63741,4546813,False,pmid
63742,4546813,False,pmc
63743,4546813,False,doi
63744,3009030,False,pmid
63745,3009030,False,pmc
63746,3009030,False,publisher-id
63747,3009030,False,doi
63748,3009030,False,coden
63749,3009030,False,pii
63750,4420277,False,pmid
63751,4420277,False,pmc
63752,4420277,False,doi
63753,4420277,False,publisher-id
63754,5149973,False,pmid
63755,5149973,False,pmc
63756,5149973,False,pmc-scan
63757,6148598,False,pmid
63758,6148598,False,pmc
63759,6148598,False,doi
63760,6148598,False,publisher-id
63761,5025570,False,pmid
63762,5025570,False,pmc
63763,5025570,False,publisher-id
63764,5025570,False,doi
63765,1044741,False,pmc
63766,4783037,True,pmid
63767,4783037,True,pmc
63768,4783037,True,doi
63769,4783037,True,publisher-id
63770,5450252,False,pmid
63771,5450252,False,pmc
63772,5450252,False,publisher-id
63773,5450252,False,doi
63774,3642117,False,pmid
63775,3642117,False,pmc
63776,3642117,False,publisher-id
63777,3642117,False,doi
63778,5671705,False,pmid
63779,5671705,False,pmc
63780,5671705,False,doi
63781,6399929,False,pmid
63782,6399929,False,pmc
63783,6399929,False,publisher-id
63784,6399929,False,doi
63785,4008011,False,pmid
63786,4008011,False,pmc
63787,4008011,False,doi
63788,4008011,False,publisher-id
63789,5573740,False,pmid
63790,5573740,False,pmc
63791,5573740,False,doi
63792,5599917,False,pmid
63793,5599917,False,pmc
63794,5599917,False,doi
63795,5599917,False,publisher-id
63796,6194565,False,pmid
63797,6194565,False,pmc
63798,6194565,False,publisher-id
63799,6194565,False,doi
63800,3472795,False,pmid
63801,3472795,False,pmc
63802,3472795,False,doi
63803,3472795,False,publisher-id
63804,5533426,False,pmid
63805,5533426,False,pmc
63806,5533426,False,doi
63807,5533426,False,publisher-id
63808,4378345,False,pmid
63809,4378345,False,pmc
63810,4378345,False,doi
63811,4378345,False,publisher-id
63812,5272232,False,pmid
63813,5272232,False,pmc
63814,5272232,False,pmc-scan
63815,6036792,False,pmid
63816,6036792,False,pmc
63817,6036792,False,doi
63818,4182359,False,pmid
63819,4182359,False,pmc
63820,4182359,False,doi
63821,5196884,False,pmid
63822,5196884,False,pmc
63823,5196884,False,doi
63824,5196884,False,publisher-id
63825,3818065,False,pmc
63826,3818065,False,publisher-id
63827,3818065,False,doi
63828,3818065,False,coden
63829,3818065,False,pii
63830,3288094,False,pmid
63831,3288094,False,pmc
63832,3288094,False,publisher-id
63833,3288094,False,doi
63834,6062489,False,pmid
63835,6062489,False,pmc
63836,6062489,False,publisher-id
63837,6062489,False,doi
63838,4975873,False,pmid
63839,4975873,False,pmc
63840,4975873,False,publisher-id
63841,4975873,False,doi
63842,4680927,False,pmid
63843,4680927,False,pmc
63844,4680927,False,pii
63845,4680927,False,doi
63846,3950733,False,pmid
63847,3950733,False,pmc
63848,3950733,False,publisher-id
63849,2859224,False,pmid
63850,2859224,False,pmc
63851,2859224,False,publisher-id
63852,2859224,False,doi
63853,6292607,False,pmid
63854,6292607,False,pmc
63855,6292607,False,doi
63856,6292607,False,publisher-id
63857,6245870,False,pmid
63858,6245870,False,pmc
63859,6245870,False,publisher-id
63860,6245870,False,doi
63861,3765390,False,pmid
63862,3765390,False,pmc
63863,3765390,False,publisher-id
63864,3765390,False,doi
63865,6110557,False,pmid
63866,6110557,False,pmc
63867,6110557,False,publisher-id
63868,6110557,False,doi
63869,5226709,False,pmid
63870,5226709,False,pmc
63871,5226709,False,publisher-id
63872,5226709,False,doi
63873,4233636,False,pmid
63874,4233636,False,pmc
63875,4233636,False,publisher-id
63876,4233636,False,doi
63877,3177379,False,pmid
63878,3177379,False,pmc
63879,3177379,False,publisher-id
63880,3000098,False,pmid
63881,3000098,False,pmc
63882,3000098,False,doi
63883,3000098,False,publisher-id
63884,3918650,False,pmid
63885,3918650,False,pmc
63886,3918650,False,doi
63887,5592336,False,pmid
63888,5592336,False,pmc
63889,6338881,False,pmid
63890,6338881,False,pmc
63891,6338881,False,doi
63892,6338881,False,publisher-id
63893,3266001,False,pmid
63894,3266001,False,pmc
63895,3266001,False,doi
63896,3266001,False,publisher-id
63897,5247114,False,pmid
63898,5247114,False,pmc
63899,5247114,False,pmc-scan
63900,4099983,False,pmid
63901,4099983,False,pmc
63902,4099983,False,pii
63903,4099983,False,doi
63904,6425013,False,pmid
63905,6425013,False,pmc
63906,6425013,False,publisher-id
63907,6425013,False,doi
63908,5466050,False,pmid
63909,5466050,False,pmc
63910,5466050,False,publisher-id
63911,5466050,False,doi
63912,5259616,False,pmid
63913,5259616,False,pmc
63914,5259616,False,doi
63915,3614592,False,pmid
63916,3614592,False,pmc
63917,3614592,False,publisher-id
63918,4870347,False,pmid
63919,4870347,False,pmc
63920,4870347,False,doi
63921,5888343,False,pmc
63922,5888343,False,doi
63923,5888343,False,publisher-id
63924,5450408,False,pmid
63925,5450408,False,pmc
63926,5450408,False,publisher-id
63927,5450408,False,doi
63928,3730434,False,pmid
63929,3730434,False,pmc
63930,3730434,False,pii
63931,3730434,False,doi
63932,2187311,False,pmid
63933,2187311,False,pmc
63934,2187311,False,publisher-id
63935,6147469,False,pmid
63936,6147469,False,pmc
63937,6147469,False,doi
63938,6147469,False,publisher-id
63939,3722516,False,pmid
63940,3722516,False,pmc
63941,3722516,False,doi
63942,3722516,False,publisher-id
63943,5543539,False,pmid
63944,5543539,False,pmc
63945,5543539,False,publisher-id
63946,5543539,False,doi
63947,140112,False,pmid
63948,140112,False,pmc
63949,140112,False,publisher-id
63950,140112,False,doi
63951,4758270,False,pmid
63952,4758270,False,pmc
63953,4758270,False,doi
63954,3836742,False,pmid
63955,3836742,False,pmc
63956,3836742,False,publisher-id
63957,3836742,False,doi
63958,3839642,False,pmid
63959,3839642,False,pmc
63960,3839642,False,publisher-id
63961,3839642,False,doi
63962,3120461,False,pmid
63963,3120461,False,pmc
63964,3120461,False,publisher-id
63965,3120461,False,doi
63966,3120461,False,coden
63967,3120461,False,pii
63968,3037911,False,pmid
63969,3037911,False,pmc
63970,3037911,False,publisher-id
63971,3037911,False,doi
63972,4709799,False,pmid
63973,4709799,False,pmc
63974,4709799,False,publisher-id
63975,4709799,False,doi
63976,6351950,False,pmid
63977,6351950,False,pmc
63978,6351950,False,doi
63979,6351950,False,publisher-id
63980,5720396,False,pmid
63981,5720396,False,pmc
63982,5720396,False,doi
63983,5720396,False,publisher-id
63984,3373041,False,pmid
63985,3373041,False,pmc
63986,3373041,False,publisher-id
63987,3373041,False,doi
63988,5043878,False,pmid
63989,5043878,False,pmc
63990,5043878,False,pmc-scan
63991,6073250,False,pmid
63992,6073250,False,pmc
63993,6073250,False,doi
63994,6073250,False,publisher-id
63995,5492266,False,pmid
63996,5492266,False,pmc
63997,5492266,False,pii
63998,5492266,False,doi
63999,5173319,False,pmid
64000,5173319,False,pmc
64001,5173319,False,publisher-id
64002,5173319,False,doi
64003,6050425,False,pmid
64004,6050425,False,pmc
64005,6050425,False,publisher-id
64006,6050425,False,doi
64007,3270319,False,pmid
64008,3270319,False,pmc
64009,3270319,False,doi
64010,4971923,False,pmid
64011,4971923,False,pmc
64012,4971923,False,doi
64013,4971923,False,publisher-id
64014,4585097,False,pmid
64015,4585097,False,pmc
64016,4585097,False,doi
64017,5872130,False,pmid
64018,5872130,False,pmc
64019,5872130,False,doi
64020,5872130,False,publisher-id
64021,2191950,False,pmid
64022,2191950,False,pmc
64023,2191950,False,publisher-id
64024,5280362,False,pmc
64025,5280362,False,pmc-scan
64026,5727228,False,pmid
64027,5727228,False,pmc
64028,5727228,False,publisher-id
64029,5727228,False,doi
64030,5037241,False,pmid
64031,5037241,False,pmc
64032,5037241,False,publisher-id
64033,5037241,False,doi
64034,3814411,False,pmid
64035,3814411,False,pmc
64036,3814411,False,doi
64037,4117546,True,pmid
64038,4117546,True,pmc
64039,4117546,True,publisher-id
64040,4117546,True,doi
64041,2294131,False,pmid
64042,2294131,False,pmc
64043,2294131,False,publisher-id
64044,2294131,False,doi
64045,5688816,False,pmid
64046,5688816,False,pmc
64047,5688816,False,publisher-id
64048,5688816,False,doi
64049,6006564,False,pmid
64050,6006564,False,pmc
64051,6006564,False,publisher-id
64052,6006564,False,doi
64053,6292406,False,pmid
64054,6292406,False,pmc
64055,6292406,False,doi
64056,6292406,False,publisher-id
64057,3559014,False,pmid
64058,3559014,False,pmc
64059,3559014,False,publisher-id
64060,3559014,False,doi
64061,5119619,False,pmid
64062,5119619,False,pmc
64063,5119619,False,doi
64064,5119619,False,publisher-id
64065,2108118,False,pmid
64066,2108118,False,pmc
64067,5392981,False,pmid
64068,5392981,False,pmc
64069,5392981,False,publisher-id
64070,5392981,False,doi
64071,4548539,True,pmid
64072,4548539,True,pmc
64073,4548539,True,publisher-id
64074,4548539,True,doi
64075,5643005,False,pmid
64076,5643005,False,pmc
64077,5643005,False,publisher-id
64078,5643005,False,doi
64079,5295090,False,pmid
64080,5295090,False,pmc
64081,5295090,False,doi
64082,5295090,False,publisher-id
64083,4327025,False,pmid
64084,4327025,False,pmc
64085,4327025,False,doi
64086,4327025,False,publisher-id
64087,2410162,False,pmid
64088,2410162,False,pmc
64089,2410162,False,pii
64090,2410162,False,doi
64091,5431867,False,pmid
64092,5431867,False,pmc
64093,5431867,False,publisher-id
64094,5431867,False,doi
64095,2189549,False,pmid
64096,2189549,False,pmc
64097,2189549,False,publisher-id
64098,5716769,False,pmid
64099,5716769,False,pmc
64100,5716769,False,publisher-id
64101,5716769,False,doi
64102,6201177,False,pmid
64103,6201177,False,pmc
64104,6201177,False,doi
64105,6201177,False,publisher-id
64106,5010348,False,pmid
64107,5010348,False,pmc
64108,5010348,False,art-access-id
64109,5010348,False,doi
64110,5928540,False,pmid
64111,5928540,False,pmc
64112,5928540,False,publisher-id
64113,5928540,False,doi
64114,5354721,False,pmid
64115,5354721,False,pmc
64116,5354721,False,publisher-id
64117,5354721,False,doi
64118,5931243,True,pmid
64119,5931243,True,pmc
64120,5931243,True,publisher-id
64121,5931243,True,doi
64122,4791254,False,pmid
64123,4791254,False,pmc
64124,5189850,False,pmid
64125,5189850,False,pmc
64126,5189850,False,pmc-scan
64127,5782402,False,pmid
64128,5782402,False,pmc
64129,5782402,False,doi
64130,6120457,False,pmid
64131,6120457,False,pmc
64132,6120457,False,doi
64133,6120457,False,publisher-id
64134,5624283,False,pmid
64135,5624283,False,pmc
64136,5624283,False,doi
64137,2479511,False,pmc
64138,5191071,False,pmid
64139,5191071,False,pmc
64140,5191071,False,doi
64141,5191071,False,publisher-id
64142,6416504,False,pmid
64143,6416504,False,pmc
64144,6416504,False,doi
64145,6416504,False,publisher-id
64146,4741554,False,pmid
64147,4741554,False,pmc
64148,5070167,False,pmid
64149,5070167,False,pmc
64150,5070167,False,publisher-id
64151,5070167,False,doi
64152,6287318,False,pmid
64153,6287318,False,pmc
64154,6287318,False,doi
64155,6287318,False,publisher-id
64156,5996860,False,pmid
64157,5996860,False,pmc
64158,5996860,False,doi
64159,5996860,False,publisher-id
64160,4295449,False,pmid
64161,4295449,False,pmc
64162,4295449,False,publisher-id
64163,3653528,False,pmid
64164,3653528,False,pmc
64165,3653528,False,doi
64166,3653528,False,publisher-id
64167,3467229,False,pmid
64168,3467229,False,pmc
64169,3467229,False,publisher-id
64170,3467229,False,doi
64171,6265747,False,pmid
64172,6265747,False,pmc
64173,6265747,False,doi
64174,6265747,False,publisher-id
64175,5177383,False,pmc
64176,5177383,False,pmc-scan
64177,3445089,False,pmid
64178,3445089,False,pmc
64179,3445089,False,doi
64180,3445089,False,publisher-id
64181,4848422,False,pmid
64182,4848422,False,pmc
64183,4848422,False,doi
64184,5669953,False,pmid
64185,5669953,False,pmc
64186,5669953,False,publisher-id
64187,5669953,False,doi
64188,4844727,False,pmid
64189,4844727,False,pmc
64190,4844727,False,publisher-id
64191,4844727,False,doi
64192,3238331,False,pmid
64193,3238331,False,pmc
64194,6387041,False,pmid
64195,6387041,False,pmc
64196,6387041,False,doi
64197,6387041,False,publisher-id
64198,4512684,False,pmid
64199,4512684,False,pmc
64200,4512684,False,doi
64201,4512684,False,publisher-id
64202,2362734,False,pmid
64203,2362734,False,pmc
64204,2362734,False,pii
64205,2362734,False,doi
64206,2893432,False,pmid
64207,2893432,False,pmc
64208,2893432,False,publisher-id
64209,2893432,False,doi
64210,6339727,False,pmid
64211,6339727,False,pmc
64212,6339727,False,doi
64213,5958935,False,pmid
64214,5958935,False,pmc
64215,5958935,False,publisher-id
64216,5958935,False,doi
64217,5301991,False,pmid
64218,5301991,False,pmc
64219,5301991,False,doi
64220,3985474,False,pmid
64221,3985474,False,pmc
64222,3985474,False,doi
64223,4882120,False,pmid
64224,4882120,False,pmc
64225,4882120,False,doi
64226,4882120,False,publisher-id
64227,3512512,False,pmid
64228,3512512,False,pmc
64229,3512512,False,publisher-id
64230,3512512,False,doi
64231,4252150,False,pmid
64232,4252150,False,pmc
64233,4252150,False,publisher-id
64234,4252150,False,doi
64235,4624221,False,pmid
64236,4624221,False,pmc
64237,4624221,False,doi
64238,4624221,False,publisher-id
64239,5206837,False,pmid
64240,5206837,False,pmc
64241,5206837,False,publisher-id
64242,5206837,False,doi
64243,3363188,False,pmc
64244,3363188,False,publisher-id
64245,3363188,False,doi
64246,2430216,False,pmid
64247,2430216,False,pmc
64248,2430216,False,doi
64249,2430216,False,publisher-id
64250,5234111,False,pmid
64251,5234111,False,pmc
64252,5234111,False,publisher-id
64253,5234111,False,doi
64254,5504154,False,pmid
64255,5504154,False,pmc
64256,5504154,False,doi
64257,5313025,False,pmid
64258,5313025,False,pmc
64259,5313025,False,publisher-id
64260,5313025,False,doi
64261,5313025,False,art-access-id
64262,5283979,False,pmid
64263,5283979,False,pmc
64264,5283979,False,pmc-scan
64265,5390134,False,pmid
64266,5390134,False,pmc
64267,5390134,False,publisher-id
64268,5390134,False,doi
64269,6052164,False,pmid
64270,6052164,False,pmc
64271,6052164,False,publisher-id
64272,6052164,False,doi
64273,4513056,False,pmid
64274,4513056,False,pmc
64275,4513056,False,doi
64276,4900084,False,pmid
64277,4900084,False,pmc
64278,4900084,False,doi
64279,4900084,False,publisher-id
64280,4403693,False,pmid
64281,4403693,False,pmc
64282,4403693,False,doi
64283,4403693,False,publisher-id
64284,5234899,False,pmid
64285,5234899,False,pmc
64286,5234899,False,pmc-scan
64287,4059686,False,pmid
64288,4059686,False,pmc
64289,4059686,False,publisher-id
64290,4059686,False,doi
64291,3566916,False,pmid
64292,3566916,False,pmc
64293,3566916,False,publisher-id
64294,3566916,False,doi
64295,2653465,False,pmid
64296,2653465,False,pmc
64297,2653465,False,publisher-id
64298,2653465,False,doi
64299,6154433,False,pmid
64300,6154433,False,pmc
64301,6154433,False,publisher-id
64302,6154433,False,doi
64303,3476357,False,pmid
64304,3476357,False,pmc
64305,3476357,False,publisher-id
64306,3476357,False,doi
64307,6055597,False,pmid
64308,6055597,False,pmc
64309,6055597,False,doi
64310,6055597,False,publisher-id
64311,5948540,False,pmid
64312,5948540,False,pmc
64313,5948540,False,doi
64314,5948540,False,publisher-id
64315,5372929,False,pmid
64316,5372929,False,pmc
64317,5372929,False,doi
64318,5372929,False,publisher-id
64319,3715973,False,pmid
64320,3715973,False,pmc
64321,3715973,False,publisher-id
64322,3715973,False,doi
64323,3117626,False,pmid
64324,3117626,False,pmc
64325,3117626,False,doi
64326,3117626,False,publisher-id
64327,6371453,False,pmid
64328,6371453,False,pmc
64329,6371453,False,publisher-id
64330,6371453,False,doi
64331,4949456,False,pmc
64332,4949456,False,publisher-id
64333,4949456,False,doi
64334,5369335,False,pmid
64335,5369335,False,pmc
64336,5369335,False,publisher-id
64337,5369335,False,doi
64338,5712543,False,pmid
64339,5712543,False,pmc
64340,5712543,False,doi
64341,6374465,False,pmid
64342,6374465,False,pmc
64343,6374465,False,publisher-id
64344,6374465,False,doi
64345,6324440,False,pmid
64346,6324440,False,pmc
64347,6324440,False,doi
64348,6324440,False,publisher-id
64349,4418142,False,pmid
64350,4418142,False,pmc
64351,4418142,False,publisher-id
64352,4418142,False,doi
64353,3686612,False,pmid
64354,3686612,False,pmc
64355,3686612,False,publisher-id
64356,3686612,False,doi
64357,4557078,False,pmid
64358,4557078,False,pmc
64359,4557078,False,publisher-id
64360,4557078,False,doi
64361,4288723,False,pmc
64362,4288723,False,publisher-id
64363,4288723,False,doi
64364,4409854,False,pmid
64365,4409854,False,pmc
64366,4409854,False,doi
64367,3598075,False,pmid
64368,3598075,False,pmc
64369,3598075,False,doi
64370,5749705,False,pmid
64371,5749705,False,pmc
64372,5749705,False,doi
64373,5749705,False,publisher-id
64374,3120463,False,pmid
64375,3120463,False,pmc
64376,3120463,False,publisher-id
64377,3120463,False,doi
64378,3120463,False,coden
64379,3120463,False,pii
64380,4779901,False,pmid
64381,4779901,False,pmc
64382,4779901,False,doi
64383,6406672,False,pmid
64384,6406672,False,pmc
64385,6406672,False,doi
64386,6406672,False,publisher-id
64387,3944231,False,pmid
64388,3944231,False,pmc
64389,3944231,False,pii
64390,3944231,False,doi
64391,6138851,False,pmid
64392,6138851,False,pmc
64393,6138851,False,publisher-id
64394,6138851,False,doi
64395,4644606,False,pmid
64396,4644606,False,pmc
64397,4644606,False,doi
64398,4644554,False,pmid
64399,4644554,False,pmc
64400,4644554,False,doi
64401,5865124,False,pmid
64402,5865124,False,pmc
64403,5865124,False,publisher-id
64404,5865124,False,doi
64405,5494773,False,pmid
64406,5494773,False,pmc
64407,5494773,False,doi
64408,3595221,False,pmid
