,id,any_matches,keywords
36109,6162780,False,rectal cancer
36110,6162780,False,biomarkers
36111,5628590,False,Traumatic Brain Injury
36112,5628590,False,Fracture Healing
36113,5628590,False,Polytrauma
36114,5628590,False,microCT
36115,4154989,False,graft versus host disease
36116,4154989,False,extracorporeal photopheresis
36117,4154989,False,hematopoietic cell transplantation
36118,3265416,False,Aortic valve replacement
36119,3265416,False,Mechanical heart valve
36120,3265416,False,Cardiac function
36121,4543152,False,Antidepressive agents
36122,4543152,False,"Depressive disorder, Major"
36123,4543152,False,Aripiprazole
36124,5339923,False,Arrhythmia
36125,5339923,False,Occluder
36126,5339923,False,Outcomes
36127,5339923,False,Percutaneous Closure
36128,5339923,False,Perimembranous Ventricular Septal Defect
36129,5339923,False,Risk Factors
36130,6001626,False,acetylcholine
36131,6001626,False,basal ganglia
36132,6001626,False,behavioural flexibility
36133,6001626,False,chemogenetics
36134,4942542,False,coronary artery disease
36135,4942542,False,follow-up study
36136,4942542,False,recurrence
36137,4942542,False,Takotsubo cardiomyopathy
36138,5800587,False,Addiction
36139,5800587,False,Compulsion
36140,5800587,False,Disease theory
36141,5800587,False,Neurobiological theories
36142,5800587,False,Voluntary behaviour
36143,5800587,False,Operant behaviour
36144,5800587,False,Public understanding
36145,3012238,False,Awareness
36146,3012238,False,Education
36147,3012238,False,Palliative care
36148,3012238,False,Undergraduate
36149,2202327,False,medications
36150,2202327,False,antibiotic policy
36151,2202327,False,antimicrobials
36152,2202327,False,control
36153,2202327,False,diseases
36154,2202327,False,pork
36155,2202327,False,production
36156,2202327,False,LSO 2000.
36157,3965126,False,congenital bicuspid aortic valve
36158,3965126,False,tricuspid aortic valve
36159,3965126,False,macrophage
36160,3965126,False,inflammation
36161,3965126,False,neovascularization
36162,4420957,False,PREVENTIVE MEDICINE
36163,6293154,False,bone marrow aspiration
36164,6293154,False,bone marrow core biopsy
36165,6293154,False,bone marrow smear
36166,6293154,False,dry tap
36167,6070933,False,brown adipose tissue
36168,6070933,False,browning
36169,6070933,False,ER stress
36170,6070933,False,GRP78
36171,6070933,False,hypothalamus
36172,6070933,False,thermogenesis
36173,6070933,False,white adipose tissue
36174,4526923,False,Crops
36175,4526923,False,genome annotation
36176,4526923,False,meta-analysis
36177,4526923,False,plant development
36178,4526923,False,signalling peptide.
36179,6062603,False,preeclampsia
36180,6062603,False,trophoblast invasion
36181,6062603,False,immune regulation
36182,6062603,False,pregnancy
36183,6062603,False,monocytes
36184,6062603,False,inflammation
36185,4918283,False,α-fetoprotein
36186,4918283,False,hepatocellular carcinoma
36187,4918283,False,response
36188,4918283,False,prognosis
36189,4918283,False,treatment outcome
36190,4918283,False,sorafenib
36191,5335992,False,temperature sensors
36192,5335992,False,grism
36193,5335992,False,constant deviation prism
36194,5335992,False,Pellin-Broca
36195,2698111,False,Liver interventional procedures
36196,2698111,False,Experimental study
36197,2698111,False,Radiofrequency (RF) ablation
36198,137368,False,chronic obstructive pulmonary disease
36199,137368,False,dobutamine
36200,137368,False,exercise
36201,137368,False,nitric oxide
36202,137368,False,oxygen
36203,137368,False,pulmonary hypertension
36204,137368,False,right ventricular failure
36205,5874609,False,anthracene derivatives
36206,5874609,False,antimicrobial
36207,5874609,False,Asphodelus
36208,5874609,False,ethnomedicine
36209,5874609,False,skin diseases
36210,4302090,False,Female fertility preservation
36211,4302090,False,counseling
36212,4302090,False,cryopreservation
36213,4302090,False,cancer
36214,4302090,False,oncofertility
36215,6199799,False,Lynch syndrome
36216,6199799,False,MMR genes
36217,6199799,False,Tumour spectrum
36218,6199799,False,Extracolonic
36219,3323262,False,letter
36220,3323262,False,needlesticks
36221,3323262,False,nurse
36222,3323262,False,occupational accidents
36223,3323262,False,malaria
36224,3323262,False,falciparum
36225,3323262,False,bloodborne pathogens
36226,6311696,False,Fur
36227,6311696,False,iron regulation
36228,6311696,False,metabolism
36229,6311696,False,iron transport
36230,6311696,False,cell wall
36231,6311696,False,polyamine
36232,2990312,False,endosymbionts
36233,2990312,False,molecular detection
36234,2990312,False,antibiotic treatment
36235,5897426,False,amyotrophic lateral sclerosis
36236,5897426,False,risk factors
36237,5897426,False,trial size
36238,5897426,False,age factor
36239,5897426,False,dietary habits
36240,5897426,False,gut microbiome
36241,5897426,False,psychological stress
36242,5897426,False,oxidative damage
36243,3549248,False,RAB7
36244,3549248,False,RAB7A
36245,3549248,False,Peripherin
36246,3549248,False,Rab proteins
36247,3549248,False,Intermediate filaments
36248,3549248,False,Charcot–Marie–Tooth
36249,3549248,False,Two-hybrid
36250,4657260,False,Rodents
36251,4657260,False,Hemoparasites
36252,4657260,False,Mycoplasmal disease
36253,5452303,False,Shikonin
36254,5452303,False,Necroptosis
36255,5452303,False,Autophagy
36256,5452303,False,Non-small cell lung cancer
36257,5452303,False,RIP1
36258,5575694,False,cytotoxicity
36259,5575694,False,cellular uptake
36260,5575694,False,cell morphology
36261,5575694,False,gene expression
36262,5575694,False,adipose stem cells
36263,4278224,False,structure elucidation
36264,4278224,False,briarane diterpenoids
36265,4278224,False,tumor cell growth inhibitory activity
36266,4278224,False,gorgonian
36267,4278224,False,Dichotella gemmacea
36268,5457062,False,strain
36269,5457062,False,Poisson’s ratio
36270,5457062,False,FBG
36271,5457062,False,composite
36272,5457062,False,fatigue
36273,5457062,False,lateral strain
36274,3881988,False,Coronary artery disease
36275,3881988,False,Autonomic nervous system
36276,3881988,False,Heart rate variability
36277,3881988,False,Neuropeptides
36278,6114490,False,South Africa
36279,6114490,False,HIV and AIDS
36280,6114490,False,Child and youth care worker
36281,6114490,False,Community health worker
36282,6114490,False,Self-efficacy
36283,6114490,False,Retention
36284,3447680,False,Dermatofibrosarcoma protuberans
36285,3447680,False,Forehead defects
36286,3447680,False,Scalp flap
36287,3447680,False,Local recurrence
36288,6358841,False,thermoresponsive polymer
36289,6358841,False,siRNA delivery
36290,6358841,False,liposome
36291,6358841,False,transfection
36292,5463522,False,Complications
36293,5463522,False,Minimally invasive surgery
36294,5463522,False,Salivary glands
36295,5001211,False,Contigs
36296,5001211,False,De novo assembly
36297,5001211,False,De Bruijn
36298,5001211,False,Greedy Extension graph
36299,5001211,False,MinION®
36300,5001211,False,Nanopore
36301,5001211,False,N50
36302,5001211,False,Oxford Nanopore
36303,5537990,False,Broiler chicken
36304,5537990,False,In ovo
36305,5537990,False,Small intestine
36306,5537990,False,Synbiotics
36307,5676907,False,rumor
36308,5676907,False,crisis event
36309,5676907,False,Twitter
36310,5676907,False,lockdown
36311,5676907,False,social media
36312,3596756,False,video-assisted thoracoscopic surgery (VATS)
36313,3596756,False,thymoma
36314,3596756,False,thymectomy
36315,3596756,False,myasthenia gravis
36316,3596756,False,adjuvant pneuomomediastinum
36317,3708781,False,Fractalkine
36318,3708781,False,CX3CL1
36319,3708781,False,MCP-1
36320,3708781,False,CCL2
36321,3708781,False,Astrocytes
36322,3708781,False,Inflammation
36323,5768972,False,a uterine septum
36324,5768972,False,hysteroscopic metroplasty
36325,5768972,False,miscarriage
36326,5768972,False,recurrent pregnancy loss
36327,5768972,False,secondary infertility
36328,6354860,False,Neutrophil/lymphocyte ratio
36329,6354860,False,monocyte/lymphocyte ratio
36330,6354860,False,inflammatory marker
36331,6382929,False,Pulmonary embolism
36332,6382929,False,Sonothrombolysis
36333,6382929,False,Microbubbles
36334,5593436,False,Late dumping syndrome
36335,5593436,False,Glucagon-like peptide-1
36336,5593436,False,Glucose-dependent insulinotropic polypeptide
36337,5593436,False,α-glucosidase inhibitor
36338,4595581,False,CML
36339,4595581,False,TKIs
36340,4595581,False,ABCB1
36341,4595581,False,SNPs
36342,4595581,False,BCR-ABL
36343,4309073,False,cardiovascular disease
36344,4309073,False,exercise
36345,4309073,False,inflammation
36346,4309073,False,physical activity
36347,6017745,False,histamine H3 receptor non-imidazole antagonists
36348,6017745,False,"N-methyl-N-ω-phenylalkyl-ω-[2-(4-n-propylpiperazin-1-yl)-1,3-thiazol-5-yl]alkan-1-amines"
36349,6154043,False,ACL
36350,6154043,False,Acute
36351,6154043,False,Outcome
36352,6154043,False,Range of motion
36353,6154043,False,Reconstruction
36354,2721289,False,CML
36355,2721289,False,imatinib
36356,2721289,False,drug-resistance
36357,2721289,False,BCR/ABL mutations
36358,2721289,False,stem cells
36359,3573792,False,Dissection
36360,3573792,False,Juvenile stroke
36361,3573792,False,Polytrauma
36362,3573792,False,Pseudoaneurysm
36363,5440904,False,Tadalafil
36364,5440904,False,Cerebral blood flow
36365,5440904,False,Vascular cognitive impairment
36366,5440904,False,Vascular dementia
36367,5440904,False,Phosphodiesterase
36368,5440904,False,MRI
36369,5440904,False,Arterial spin labelling
36370,4340574,False,Near-infrared spectroscopy
36371,4340574,False,Ultra-low frequencies
36372,4340574,False,Coherence
36373,4340574,False,Neonatal
36374,4340574,False,Histology
36375,5461743,False,Plasmodium vivax
36376,5461743,False,Haplotype-based detecting
36377,5461743,False,Positive selection
36378,5461743,False,Invasion
36379,5461743,False,Immune evasion
36380,5461743,False,Drug resistance
36381,4019829,False,Low-dose aspirin
36382,4019829,False,Gastroduodenal ulcer
36383,4019829,False,Gastroduodenal erosion
36384,4019829,False,Endoscopy
36385,4019829,False,Cardiovascular patients
36386,3912519,False,declarative pointing
36387,3912519,False,theory of mind
36388,3912519,False,social cognition
36389,3912519,False,beta rhythm
36390,3912519,False,gamma rhythm
36391,5354790,False,flavonoids
36392,5354790,False,inflammation
36393,5354790,False,pain
36394,5354790,False,oxidative stress
36395,5354790,False,nitric oxide
36396,5354790,False,Neuroscience
36397,3668234,False,Gene expression data analysis
36398,3668234,False,Shifting and scaling expression patterns
36399,3668234,False,Evolutionary biclustering
36400,3941536,False,space radiation
36401,3941536,False,dosimetry
36402,3941536,False,HIMAC
36403,3941536,False,microbeam
36404,4235886,False,OTC
36405,4235886,False,OTCD
36406,4235886,False,SIFT
36407,4235886,False,PolyPhen 2
36408,4235886,False,I-Mutant 3
36409,4235886,False,SNPs&Go
36410,4235886,False,PhD-SNP
36411,5796128,False,psoriasis
36412,5796128,False,pathogenesis
36413,5796128,False,immunology
36414,5796128,False,autoantigen
36415,5796128,False,IL-17
36416,5796128,False,IL-23
36417,5796128,False,cytokines
36418,5796128,False,chemokines
36419,5796128,False,autoreactive T cells
36420,5796128,False,dendritic cells
36421,4141699,False,intestine
36422,4141699,False,macrophages
36423,4141699,False,monocytes
36424,4141699,False,homeostasis
36425,4141699,False,inflammation
36426,5014474,False,begomoviruses
36427,5014474,False,Capsicum annuum glabriusculum
36428,5014474,False,biodiversity
36429,5014474,False,population genetic diversity
36430,5014474,False,plant–virus interactions
36431,5014474,False,recombination
36432,5788630,False,metformin
36433,5788630,False,doxorubicin
36434,5788630,False,drug resistance
36435,5788630,False,mitochondrial toxicity
36436,5788630,False,P-glycoprotein
36437,3380677,False,Intraocular Pressure
36438,3380677,False,Amplitude
36439,3380677,False,Profile
36440,3380677,False,Fluctuation
36441,3380677,False,Chronic Open Angle Glaucoma
36442,3380677,False,Central Corneal Thickness
36443,4411681,False,polyomavirus
36444,4411681,False,microRNA
36445,4411681,False,inflammation
36446,4411681,False,autophagy
36447,4411681,False,glucose
36448,4411681,False,therapy
36449,4411681,False,exosomes
36450,4785742,False,L. plantarum 3NSH
36451,4785742,False,BioLector® micro-fermentation system
36452,4785742,False,Orthologous expression system
36453,4785742,False,T7 RNA polymerase
36454,4785742,False,IPTG
36455,4785742,False,Inducible expression
36456,4332198,False,Action potential
36457,4332198,False,alternans
36458,4332198,False,Excel
36459,4332198,False,Fourier
36460,4332198,False,spectral
36461,4332198,False,Visual Basic for Applications
36462,4988285,False,vasculogenic mimicry
36463,4988285,False,epithelial‐mesenchymal transition
36464,4988285,False,cancer
36465,4988285,False,antitumour
36466,4988285,False,tumorigenesis
36467,3938308,False,Muscle motor point
36468,3938308,False,Motor entry point
36469,3938308,False,Discomfort
36470,3938308,False,Motor unit recruitment
36471,3938308,False,Evoked muscle tension
36472,6077875,False,amination
36473,6077875,False,cyclic ureas
36474,6077875,False,electrochemical oxidation
36475,6077875,False,TEMPO
36476,6077875,False,terminal alkenes
36477,3576312,False,colorectal carcinoma
36478,3576312,False,histopathologic feature
36479,3576312,False,five-point scoring system (FPSS)
36480,5766646,False,psoriasis
36481,5766646,False,inflammation
36482,5766646,False,immunoregulation
36483,5766646,False,regulatory T cell
36484,5766646,False,PSORI-CM02
36485,4182445,False,Emerging nonvolatile memory technologies
36486,4182445,False,Magnetic storage
36487,4182445,False,Market memory technologies
36488,4182445,False,Memristors
36489,4182445,False,Phase change memories
36490,4182445,False,Random-access storage
36491,4182445,False,Flash memory technologies
36492,4182445,False,Three-dimensional memory
36493,4182445,False,"Transparent memory, Unified memory"
36494,5756920,False,DNA Methylation
36495,5756920,False,DNA Methylome
36496,5756920,False,Methylated DNA Immunoprecipitation Sequencing (MeDIP-seq)
36497,5756920,False,Pig
36498,5756920,False,Longissimus dorsi Muscle
36499,6267311,False,therapeutic exercise
36500,6267311,False,chronic low back pain
36501,6267311,False,electromyography
36502,6267311,False,rehabilitation
36503,6267311,False,athletes
36504,6267311,False,fatigue
36505,5084577,False,India
36506,5084577,False,medical graduates
36507,5084577,False,rural health services
36508,3576296,False,Cost of illness
36509,3576296,False,Cervical cancer
36510,3576296,False,Ethiopia
36511,3576296,False,Human papilloma virus
36512,4856840,False,Ebola
36513,4856840,False,surveillance
36514,4856840,False,core and support functions
36515,4856840,False,health workers Ghana
36516,5345376,False,blue-banded bee
36517,5345376,False,pollinator
36518,5345376,False,taxonomic revision
36519,5345376,False,mtDNA phylogeny
36520,5573011,False,Orthodontics
36521,5573011,False,Bonding
36522,5573011,False,Enamel
36523,5573011,False,Casein phosphopeptide-amorphous calcium phosphate
36524,5573011,False,Laser.
36525,3974052,True,Androgenic alopecia
36526,3974052,True,Distributed laser light
36527,3974052,True,Monochromatic light
36528,3974052,True,Linear regression
36529,5986535,False,nutrition claims
36530,5986535,False,health claims
36531,5986535,False,portion size
36532,5986535,False,perceptions
36533,5986535,False,health halo
36534,5986535,False,food labelling
36535,5986535,False,consumer
36536,5986535,False,nudging
36537,5805001,False,Atherogenic index of plasma
36538,5805001,False,HIV
36539,5805001,False,cardiovascular disease risk
36540,5805001,False,Cameroon
36541,6420938,False,Orthognathic surgery
36542,6420938,False,Immunosuppression
36543,6420938,False,Stress response
36544,6104415,False,Zinc oxide
36545,6104415,False,Nanowires
36546,6104415,False,Hydrothermal
36547,6104415,False,Photoluminescence
36548,6104415,False,Ammonium hydroxide
36549,4910127,False,Disaster
36550,4910127,False,food
36551,4910127,False,shelter
36552,4910127,False,humanitarian emergency
36553,4152679,False,saphenous nerve block
36554,4152679,False,sonographic
36555,4152679,False,vastus medialis
36556,4885850,False,portion size effect
36557,4885850,False,amount served
36558,4885850,False,normative influence
36559,4885850,False,social norm
36560,4885850,False,overweight
36561,4885850,False,consumption quantity decisions
36562,2966118,False,Calcium Intracellular Release
36563,2966118,False,Calcium Transport
36564,2966118,False,Ion Channels
36565,2966118,False,Lysosomes
36566,2966118,False,Membrane Biophysics
36567,2966118,False,Calcium Signaling
36568,2966118,False,Intracellular Calcium Release Channel
36569,2966118,False,NAADP
36570,4102103,False,yoga
36571,4102103,False,mindfulness
36572,4102103,False,meditation
36573,4102103,False,metacognition
36574,4102103,False,emotion
36575,4102103,False,interoception
36576,5634775,False,Breast cancer
36577,5634775,False,Aromatase inhibitor
36578,5634775,False,Arthralgia
36579,5634775,False,Exercise
36580,5791271,False,Complex regional pain syndromes
36581,5791271,False,stellate ganglion blocks
36582,5791271,False,upper limb
36583,5835324,False,Medicago truncatula
36584,5835324,False,Arabidopsis thaliana
36585,5835324,False,root symbiosis
36586,5835324,False,root hairs
36587,5835324,False,root elongation zone
36588,5835324,False,calcium
36589,5835324,False,GECO sensors
36590,5835324,False,biotic and abiotic stimuli
36591,3841205,False,antigen-presenting cells
36592,3841205,False,immunogenic cell death
36593,3841205,False,monoclonal antibodies
36594,3841205,False,plasmacytoid dendritic cells
36595,3841205,False,regulatory T cells
36596,3841205,False,Toll-like receptors
36597,6365700,False,water channel protein
36598,6365700,False,aquaporin 4
36599,6365700,False,miR-29a
36600,6365700,False,astrocyte
36601,6365700,False,oxygen glucose deprivation
36602,5425593,False,AAA+ proteins
36603,5425593,False,TorsinA
36604,5425593,False,dystonic disorders
36605,5425593,False,nuclear membrane
36606,5425593,False,nuclear pore complex
36607,5425593,False,DYT1 dystonia
36608,5425593,False,protein quality control
36609,5425593,False,ubiquitin
36610,4662683,False,Stroke
36611,4662683,False,Dysphagia
36612,4662683,False,Speech Therapy
36613,6064089,False,Community structure
36614,6064089,False,Biodegradation
36615,6064089,False,Biological invasion
36616,6064089,False,Symbiotic microbiota
36617,6064089,False,Protection
36618,6064089,False,Pyrosequencing
36619,4457031,False,Microtia
36620,4457031,False,Pig model
36621,4457031,False,Molecular mechanism
36622,4457031,False,HOXA1
36623,4457031,False,EVC2
36624,6266739,False,food allergy
36625,6266739,False,prevalence
36626,6266739,False,parent-reported
36627,6266739,False,schoolchildren
36628,6266739,False,anaphylaxis
36629,5203833,False,MRI
36630,5203833,False,TMD
36631,5203833,False,Pseudo-disk
36632,5203833,False,Disk position
36633,5203833,False,Disk displacement without reposition
36634,4683194,False,male sexual arousal
36635,4683194,False,magnetic resonance imaging
36636,4683194,False,network topology
36637,4683194,False,graph theory
36638,4683194,False,psychogenic erectile dysfunction
36639,6313935,False,abiotic stress
36640,6313935,False,Arabidopsis
36641,6313935,False,extrinsic proteins
36642,6313935,False,photosystem ii
36643,6313935,False,photosynthesis
36644,6313935,False,tolerance
36645,6313935,False,transgenic
36646,4684563,False,Prostate cancer
36647,4684563,False,Staging
36648,4684563,False,Radiotherapy
36649,4684563,False,Multiparametric MRI
36650,4531629,False,Neurofibromatosis 1
36651,4531629,False,Lymphoma
36652,4531629,False,Non-Hodgkin
36653,3819576,False,Blueberry
36654,3819576,False,database
36655,3819576,False,454
36656,3819576,False,transcriptomics
36657,2687637,False,Autosomal dominant
36658,2687637,False,familial
36659,2687637,False,hypocalciuric hypercalcemia
36660,2687637,False,calcium-sensing receptor mutation
36661,4868225,False,Elastic band
36662,4868225,False,Load monitoring
36663,4868225,False,Physical exercise
36664,5115866,False,protein interactions
36665,5115866,False,function annotation
36666,5115866,False,machine learning
36667,5115866,False,Human
36668,5012766,False,HIV
36669,5012766,False,AIDS
36670,5012766,False,comprehensive
36671,5012766,False,knowledge
36672,5012766,False,misconception
36673,5012766,False,university students
36674,4647098,False,Beef Cattle
36675,4647098,False,Biohydrogenation
36676,4647098,False,Microbial Protein Synthesis
36677,4647098,False,Lipids
36678,4647098,False,Protozoa
36679,4553211,False,Processed mother root of Aconitum carmichaelii
36680,4553211,False,CFA-induced inflammatory pain
36681,4553211,False,Dynorpin/kappa-opioid system
36682,4553211,False,TRPV1
36683,5558687,False,geriatric assessment
36684,5558687,False,frailty
36685,5558687,False,survival
36686,5558687,False,geriatric oncology
36687,5120681,False,knee
36688,5120681,False,patellar transport
36689,5120681,False,patellar tendon
36690,5120681,False,allograft
36691,5120681,False,reconstruction
36692,5080375,False,skeletal muscle
36693,5080375,False,GAP43
36694,5080375,False,calmodulin
36695,5080375,False,intracellular calcium
36696,5080375,False,muscle differentiation
36697,3845555,False,Cervical cancer
36698,3845555,False,clinical stage
36699,3845555,False,quality of life
36700,5917001,False,Counter-ion
36701,5917001,False,Antistaphylococcal activity
36702,5917001,False,Antimicrobial peptides
36703,5917001,False,CAMEL
36704,5917001,False,Citropin 1.1
36705,5917001,False,LL-37
36706,5917001,False,Pexiganan
36707,5917001,False,Temporin A
36708,6017820,False,co-localization
36709,6017820,False,molecular imaging
36710,6017820,False,membrane trafficking
36711,6017820,False,cell penetrating peptide (CPP)
36712,6017820,False,crotamine
36713,6017820,False,tumor marker
36714,4857364,False,Treatment-resistant depression
36715,4857364,False,somatic symptoms
36716,4857364,False,vitamin D
36717,5557420,False,Alcohol
36718,5557420,False,Knowledge
36719,5557420,False,Income
36720,5557420,False,Cough
36721,4964040,False,Burns
36722,4964040,False,Tissue engineering
36723,4964040,False,Scar
36724,4964040,False,Contracture
36725,4964040,False,Substitute
36726,4964040,False,Subcutaneous fat tissue
36727,4964040,False,Cartilage
36728,4964040,False,Reconstruction
36729,2375298,False,alternative splicing
36730,2375298,False,apoptosis
36731,2375298,False,IAPs
36732,2375298,False,RT–PCR
36733,2375298,False,survivin
36734,4719119,False,sentence processing
36735,4719119,False,adaptation
36736,4719119,False,generalization
36737,4719119,False,pragmatics
36738,4719119,False,informativity
36739,4719119,False,referential expressions
36740,4262218,False,uveal melanoma
36741,4262218,False,gene expression profiling (GEP)
36742,4262218,False,Medicare
36743,4262218,False,molecular diagnostic test
36744,5753679,False,Gastroesophageal reflux
36745,5753679,False,Proton pump inhibitors
36746,5753679,False,Heartburn
36747,5753679,False,Surgery
36748,4925437,False,Acute scrotum
36749,4925437,False,Testicular rupture
36750,4925437,False,Emergency exploration
36751,4610789,False,ALL
36752,4610789,False,microRNA
36753,4610789,False,lymphopoiesis
36754,4610789,False,molecular diagnosis
36755,4610789,False,lymphoid malignant
36756,4610789,False,molecular therapy
36757,5609956,False,HCC
36758,5609956,False,LINC00052
36759,5609956,False,EPB41L3
36760,5609956,False,migration
36761,5609956,False,invasion
36762,4811293,True,Ancient canals
36763,4811293,True,Evolutionary perspective
36764,4811293,True,Climate
36765,4811293,True,Crop productivity
36766,6045858,False,PCR product
36767,6045858,False,Cloning
36768,6045858,False,T-vector
36769,6045858,False,Blunt-end ligation
36770,6045858,False,High efficiency
36771,4091038,False,Basic Protocol
36772,4091038,False,Issue 83
36773,4091038,False,root gravitropism
36774,4091038,False,Arabidopsis
36775,4091038,False,high-throughput phenotyping
36776,4091038,False,flatbed scanners
36777,4091038,False,image analysis
36778,4091038,False,undergraduate research
36779,3573472,False,Old age
36780,3573472,False,Quality of life
36781,3573472,False,Social determinants
36782,3512365,False,Medication
36783,3512365,False,justification
36784,3512365,False,autonomy
36785,3512365,False,regulation
36786,6118233,False,"ANP, acute necrotizing pancreatitis"
36787,6118233,False,"BFMS, biflanged metal stents"
36788,6118233,False,"CP, chronic pancreatitis"
36789,6118233,False,"EC-BFMS, BFMS with electrocautery-enhanced delivery system"
36790,6118233,False,"LAMS, large-caliber metal stents"
36791,6118233,False,"EC-LAMS, LAMS with electrocautery-enhanced delivery system"
36792,6118233,False,"PFC, pancreatic fluid collection"
36793,6118233,False,"WON, walled-off necrosis"
36794,6084874,False,"FrA, frontal association cortex"
36795,6084874,False,"DLO, dorsolateral orbital cortex"
36796,6084874,False,"LO, lateral orbital cortex"
36797,6084874,False,"VO, ventral orbital cortex"
36798,6084874,False,"Cg, cingulate cortex"
36799,6084874,False,"PL, prelimbic cortex"
36800,6084874,False,"IL, infralimbic cortex"
36801,6084874,False,"DP, dorsal peduncular cortex"
36802,6084874,False,"M1, primary motor cortex"
36803,6084874,False,"M2, secondary motor cortex"
36804,6084874,False,"MPtA, medial parietal association cortex"
36805,6084874,False,"LPtA, lateral parietal association cortex"
36806,6084874,False,"S1Tr, primary somatosensory cortex–trunk region"
36807,6084874,False,"S1BF, primary somatosensory cortex–barrel field"
36808,6084874,False,"S2, secondary somatosensory cortex"
36809,6084874,False,"V2MM, secondary visual cortex–mediomedial area"
36810,6084874,False,"V2ML, secondary visual cortex mediolateral area"
36811,6084874,False,"V1M, primary visual cortex monocular area"
36812,6084874,False,"V1B, primary visual cortex binocular area"
36813,6084874,False,"V2L, secondary visual cortex lateral area"
36814,6084874,False,"Au1, primary auditory cortex"
36815,6084874,False,"AuD, secondary auditory cortex dorsal area"
36816,6084874,False,"AuV, secondary auditory cortex ventral area"
36817,6084874,False,"TeA, temporal association cortex"
36818,6084874,False,"Ect, ectorhinal cortex"
36819,6084874,False,"PRh, perirhinal cortex"
36820,6084874,False,"DIEnt, dorsintermed entorhinal cortex"
36821,6084874,False,"DLEnt, dorsolateral entorhinal cortex"
36822,6084874,False,"RSD, retrosplenial dysgranular cortex"
36823,6084874,False,"RSGc, retrosplenial granular cortex c region"
36824,6084874,False,"RSGb, retrosplenial granular cortex b region"
36825,6084874,False,"RSGa, retrosplenial granular cortex a region"
36826,6084874,False,Aggrecan
36827,6084874,False,Brain region-specific
36828,6084874,False,Chondroitin sulfate proteoglycan
36829,6084874,False,Extracellular matrix
36830,6084874,False,Perineuronal nets
36831,6084874,False,Plasticity
36832,5016359,False,medication errors
36833,5016359,False,nurse
36834,5016359,False,nursing students
36835,5016359,False,prevention
36836,5016359,False,strategies
36837,5016359,False,viewpoint
36838,5198066,False,Collagen
36839,5198066,False,Intervertebral disk
36840,5198066,False,Cell and tissue-based therapy
36841,5198066,False,Histology
36842,5198066,False,Rabbit
36843,5198066,False,Colágeno
36844,5198066,False,Disco intervertebral
36845,5198066,False,Terapia celular
36846,5198066,False,Histologia
36847,5198066,False,Coelho
36848,4665501,False,white tea
36849,4665501,False,polyphenols
36850,4665501,False,extraction
36851,4665501,False,antioxidant
36852,4665501,False,RSM
36853,4665501,False,MECK
36854,3610126,False,Cystatin C
36855,3610126,False,Functional activity
36856,3610126,False,Cerebrospinal fluid
36857,3610126,False,Amyotrophic lateral sclerosis
36858,6405680,False,biomarkers
36859,6405680,False,cardiac remodeling
36860,6405680,False,heart failure
36861,6405680,False,prognosis
36862,6405680,False,repeated measurements
36863,6405680,False,Biomarkers
36864,6405680,False,Heart Failure
36865,6405680,False,Remodeling
36866,5543599,False,General practice
36867,5543599,False,Proctology
36868,5543599,False,Anal
36869,5543599,False,Examination
36870,5543599,False,Epidemiology
36871,5543599,False,Haemorrhoids
36872,3678219,False,Alzheimer's disease
36873,3678219,False,apoptosis
36874,3678219,False,endothelial cell
36875,6175308,False,common effect
36876,6175308,False,evidence synthesis
36877,6175308,False,fixed effects
36878,6175308,False,meta‐analysis
36879,6175308,False,random effects
36880,6175308,False,very few studies
36881,4963180,False,Pilomatricome
36882,4963180,False,épithélioma momifié de Malherbe
36883,4963180,False,bras
36884,4963180,False,Pilimatrixoma
36885,4963180,False,calcified epithelioma of Malherbe
36886,4963180,False,arm
36887,3475952,False,urinary bladder
36888,3475952,False,urothelial carcinoma
36889,3475952,False,transitional cell carcinoma
36890,3475952,False,myxoid
36891,3475952,False,inverted papilloma.
36892,4307915,False,ITP
36893,4307915,False,Splenectomy
36894,4307915,False,Romiplostim
36895,4307915,False,Rituximab
36896,4307915,False,Cost-effectiveness
36897,4219388,False,character strengths
36898,4219388,False,virtues
36899,4219388,False,positive psychology
36900,4219388,False,VIA-IS
36901,4219388,False,character strengths rating form (CSRF)
36902,4219388,False,well-being
36903,4219388,False,representative sample
36904,4712199,False,Fusobacterium necrophorum
36905,4712199,False,Lemierre's syndrome
36906,4712199,False,Local thrombolytic therapy
36907,4712199,False,Pylephlebitis
36908,4712199,False,Porto-mesenteric vein thrombosis
36909,5532399,False,Perovskite solar cell
36910,5532399,False,ZnO nanoparticle
36911,5532399,False,NiOx
36912,5532399,False,Spray pyrolysis deposition
36913,2374391,False,LH39
36914,2374391,False,angiogenesis
36915,2374391,False,vascular maturation
36916,2374391,False,breast cancer
36917,5426548,False,macromolecule
36918,5426548,False,molecular imprinting
36919,5426548,False,sensor
36920,3836005,False,BK single-channel currents
36921,3836005,False,BK whole-cell currents
36922,3836005,False,action potentials
36923,3836005,False,paxilline
36924,3836005,False,age-dependent properties
36925,3282977,False,Familial Mediterranean fever
36926,3282977,False,amyloidosis
36927,3282977,False,marenostrin
36928,5746679,False,psychotherapy diagnostic process
36929,5746679,False,aesthetic diagnosis
36930,5746679,False,Gestalt therapy
36931,5016537,False,α-Gal
36932,5016537,False,carbohydrate
36933,5016537,False,meat
36934,5016537,False,tick bites
